"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"European Union","EUU","Urban population growth (annual %)","SP.URB.GROW","","1.61364411881289","1.62273552917536","1.69027859632622","1.66208504741161","1.61480752253924","1.52208118377577","1.4322876146696","1.32475006755384","1.22242226161833","1.09856926823456","1.10542942585057","1.21423498089382","1.14747207323799","1.08056670403781","0.989526996758897","0.890845910222396","0.858635483954956","0.849088917923766","0.827568537177442","0.826209882289277","0.7253919343474","0.514368057124301","0.427090468248934","0.381658900441593","0.389426548851318","0.457835097242381","0.541739408892639","0.567482274104989","0.521776981763878","0.543007458309404","0.444117031014216","0.507127513547516","0.50865750837697","0.428867966581279","0.391901105216718","0.341455301087265","0.356282332584129","0.316801946906665","0.376569474500599","0.340247923623522","0.439266550980093","0.584133092921448","0.691348374763479","0.715893638462234","0.712875146515174","0.689505131491018","0.707552225426156","0.693373057856149","0.602352443554651","0.521388732863954","0.214655589282401","0.494527387601181","0.563193769821439","0.569785659483983","0.575046332421493","0.57622938898308","0.529149030480355",
"Fragile and conflict affected situations","FCS","Urban population growth (annual %)","SP.URB.GROW","","5.15578547283029","5.21478916314567","5.29654706520894","5.36012107344538","5.54781116014853","5.37091232336529","5.39647723127186","5.42437413300021","5.42613054596308","5.38895345016665","5.23330380842654","5.08091165929284","4.94841880959859","4.55705206711619","4.59916581887366","4.69504076109646","4.71159104434098","4.63342853761084","4.25809360956926","4.15459738475698","4.09917733103656","3.98509055660183","4.0975489023859","4.28610892729651","4.26537407001778","4.19326469929722","4.145359258627","4.02636724131362","3.96727868654814","5.80809545935415","4.12367732392629","4.11462200592914","4.00130788768023","3.66267774091304","3.55973569928125","3.42223351498194","3.38640386365081","3.27343190267722","3.2838044386291","3.31486220648867","3.42682265588729","3.44285273197787","3.42602230460062","3.37339334528117","3.36420961577488","3.35550844143147","3.0860319863838","3.44681277868268","3.42387261984238","3.42022179527841","3.23863512615236","3.15380079694914","3.16096711275252","3.17546807660649","3.36384653837531","3.36159495986834","3.3647078819417",
"Finland","FIN","Urban population growth (annual %)","SP.URB.GROW","3.02305192726039","2.5532523135899","2.16218169763599","2.15889165252417","1.98405278790838","1.72759236325591","1.74327265691364","1.88009651870478","1.76340315141179","1.22504881208646","0.878678105255433","1.40364449621075","1.89323069231108","1.83121719326129","1.75763969536897","1.64817617691873","1.47830949266453","1.42276595271602","1.40298679726551","1.34360084155743","1.37209029162112","1.53706567672621","1.71862801907281","1.71948502704538","1.62405691653394","1.46862052187018","1.32103899404386","1.22475556947975","1.20382005254919","1.24301515138643","1.2987819794263","1.14410770475725","0.918226849077237","0.833929125477991","0.777430261533262","0.721897582550234","0.648659886733124","0.596105746824143","0.560873974652233","0.524180976119623","0.496415301116337","0.452527984505473","0.406146958535345","0.401973890354926","0.452371560777971","0.502793640628433","0.542867277881872","0.583073550661644","0.622924637607349","0.634201339099274","0.865385899923003","1.10967469180396","1.10008671573527","0.794913366886938","0.472281589887817","0.388059711338671","0.346086567723842","0.349337463658434",
"Fiji","FJI","Urban population growth (annual %)","SP.URB.GROW","5.25828579211903","5.33308536755037","5.36359285631016","5.27536375700478","5.0678791329746","4.76914706047988","4.46536830016392","3.67368221936573","3.35847537155043","3.25904230764507","3.22971064955939","3.21807591703892","3.19344998190702","3.15641668914256","3.10609621922252","3.0493632227659","2.95545377996509","2.34837889042147","2.23713266429137","2.38082268561431","2.58085649854623","2.83811022511822","3.01168568412523","2.93622670805941","2.55559811968839","1.99270910933894","1.35677951845202","2.11318971466552","2.07394282445807","2.11427686669888","2.40881394793235","2.76880215544547","3.03619942168497","3.18426452256974","3.1593334066841","3.01184776801299","2.86375612549863","2.03063180468695","1.76905333193376","1.59774448022861","1.40833347317236","1.18327321759028","0.98907368829574","0.918782731493248","1.01048945160329","1.21141300373303","1.46344429653468","1.66936604067294","1.97705877477826","2.01373731327937","1.92095056315206","1.80290530801635","1.71697877909083","1.65223172573206","1.63516321320566","1.64962243006035","1.66415429390074","1.66108646125958",
"France","FRA","Urban population growth (annual %)","SP.URB.GROW","2.42450305343692","2.5058584713105","2.81142794147404","3.30405708376728","3.1460258125759","2.91920286791498","2.67068782904096","2.4476618971241","1.96797242229556","1.28593328207499","1.33999536986037","1.41913977046512","1.46780856095557","1.45564476881968","1.36590176876005","1.06380885482173","0.628444100647796","0.505188722456219","0.433025132726136","0.428824235973312","0.477463529609947","0.537286379523572","0.589225614340605","0.633376103724591","0.660442658460267","0.675609274684709","0.693389769979411","0.712244563877887","0.715343254171066","0.698298305665994","0.708995185195228","0.312778206425934","0.728688256537722","0.662863980213677","0.601277391382575","0.587102199674877","0.580759971775764","0.577253702521508","0.590280085914884","0.77532892185055","1.02423813392003","1.06463355533666","1.05901944209546","1.03816520596862","1.06331691370923","1.07455325320471","1.01693481077796","0.933544370525334","0.876564877493024","0.833751391631552","0.816102797580984","0.805963571097253","0.809060398122996","0.840065495313649","0.806567834774496","0.7454398141179","0.727623313402784","0.715001573812318",
"Faroe Islands","FRO","Urban population growth (annual %)","SP.URB.GROW","4.27238739022171","4.78131496421845","4.93106227970666","4.83936488342545","4.78287672357596","4.73435495511619","4.15471531009521","2.65049146722302","2.62066430128922","2.62897319999131","2.66237143419308","2.8071702025834","2.83439322582937","2.80675281029011","2.77922404742365","2.7040672534103","2.65613603264813","2.60251963457565","1.13445489993859","0.684934184557477","0.680274732275262","0.653717117397687","0.613095855196007","0.609359883376622","0.670345249979264","0.722955083272087","0.823926814590101","0.901351078056791","0.789027589621644","0.464907335651871","0.799838781056893","1.5266431575673","1.52367279683338","1.26428955259245","1.38482845394149","1.7427533452361","2.21923115943622","1.93893076364569","1.55342929621842","1.33973295718211","1.99983138070147","2.84749433719658","2.76314640330264","2.23223554378985","1.71884235962475","1.64295221174998","1.11825559581356","0.615891907835154","0.561254598479582","0.542941838643038","0.55007582370598","0.512023607463735","0.454603005970106","0.49719189578746","0.529271880797006","0.580453201388653","0.645352782477357","0.675103950692293",
"Micronesia, Fed. Sts.","FSM","Urban population growth (annual %)","SP.URB.GROW","4.29753629800581","4.20730984506373","4.14856106349843","4.1610353497579","4.30996331476365","4.47401462562316","4.74105221924057","4.88898810842733","4.68926070122025","4.02664804651404","3.11900532681834","2.13582074490372","1.34615577101908","1.02138205880033","0.874349812022579","1.51807913815864","2.39633879867749","3.0851381232268","3.59865750187814","3.80799836084486","3.80832416357655","3.26309858437363","3.13081071627078","3.04519149305279","2.86816323063529","2.64101449036246","2.35097386354592","2.07518393975803","1.94090534311027","1.97377556578319","2.09652988356974","2.27381899534693","2.35387236989451","2.19839139918395","1.7644232162065","-0.517905863164977","-1.67178566797791","-2.26957391050194","-2.67829516918483","-2.84573682264261","-2.21374747141964","-0.25041749313212","-0.171479997686452","-0.1550030682558","-0.222450827288391","-0.357797195209682","-0.51155331713025","-0.607956297228789","-0.598804184462256","-0.524754957017933","-0.362914076707075","-0.108264956550839","0.116921091591942","0.332692739192969","0.494826852482893","0.654561792871779","0.794244868374579","0.938974034983914",
"Gabon","GAB","Urban population growth (annual %)","SP.URB.GROW","4.98713720823828","6.21190181094885","7.78011091841695","7.82182883974787","7.90124342179623","7.97537906660627","8.07472615500311","8.13561129111382","8.10961481834096","7.93959981134131","7.72298790999557","8.25203945142219","7.99024162347226","7.75015926368199","7.60682062614465","7.50068575385585","7.40744561496349","7.26791168847262","7.14369934071432","6.98755806167891","6.83017892406303","6.64758223278608","4.92320338719857","4.89445105275393","4.87047652691416","4.83418969271","4.80222502410534","4.75897501402502","4.91526128378175","4.80998317082798","4.69740412130998","4.58458973611779","4.47838144225353","4.36251564398823","3.85391952151374","3.74018812286745","3.67167699128931","3.61031785348625","3.55952348694001","3.51610121432644","3.48597969931768","3.44905743723149","3.43388260012006","3.45869902368765","3.53228322395124","3.63380317549789","3.72121833425206","3.78442993290422","3.85557083826518","3.92815149708144","3.99144496602414","4.06111835254743","4.08582413206714","3.98396205470018","3.73160284767472","3.39359776107487","3.0370205904197","2.73461451356936",
"United Kingdom","GBR","Urban population growth (annual %)","SP.URB.GROW","0.277313858358443","0.67118446676585","0.673704360785955","0.571825965509819","0.472118752742904","0.464013102058952","0.372529035158205","0.356869361265274","0.304763643253133","0.233466984478341","0.214756287417308","0.304787164568504","0.553029990636385","0.404128405666598","0.273546304892883","0.201334060982028","0.182433892254255","0.173736323700256","0.20898564894258","0.292940399553534","0.321044092741203","0.171068339159299","-0.0982126581127166","-0.0295828084478234","0.0958127633794614","0.163188345933666","0.167807267097485","0.148791811229706","0.158178150375606","0.196384450188335","0.234964714351841","0.273408736099803","0.347213792691497","0.316469262069966","0.332530132496477","0.341153613981391","0.331173754095967","0.332766255006134","0.367838511025178","0.408505665282773","0.433615661051976","0.512040255282785","0.798501015283694","0.834359753141167","0.93379733417362","1.04513367651541","1.08979547464129","1.12718995503098","1.13186919618862","1.09510526789302","1.11777108530512","1.11076971290171","1.02210925710181","0.992823921272829","1.07317053974962","1.11135008272589","1.02820655210685","0.95799070962645",
"Georgia","GEO","Urban population growth (annual %)","SP.URB.GROW","2.98798095056426","2.70974374598143","2.64253604787638","2.58597239665373","2.51538971587073","2.40982755033635","2.22690263319136","2.05484658629489","1.97171026857318","1.98697555497256","1.9791605003289","2.01089320168344","1.97178657733243","1.83038014267828","1.80905132548767","1.67200426288948","1.64636559636824","1.59650763084184","1.4923532367064","1.52356928848085","1.49456511050312","1.46402733758487","1.48807596600273","1.51621633615884","1.48533520003745","1.50416547397859","1.50994430794402","1.4434631851967","1.60427008870194","0.387549848552953","-0.460359303760107","0.268281554086853","0.335584058487873","0.329551199262866","-1.45586854059479","-3.102613372832","-2.97063708546941","-2.29628436149244","-1.43317884475923","-1.23329713717406","-1.22784141880658","-1.18160814116004","-0.590501013289692","-0.554568037746453","-0.578817246406666","-0.57951566288746","-0.577833294481223","-0.599975749102226","-0.574730713634351","-0.598198015183604","-0.620142352310192","-0.61847401010391","-0.614335944938425","-0.613134242624624","-0.634546630579522","0.399457442443118","0.734023244679922","0.619748269067582",
"Ghana","GHA","Urban population growth (annual %)","SP.URB.GROW","6.66237172005836","5.48675403522026","5.44396890228391","5.31551297576696","5.10666591949169","4.83786133164439","4.54765703069354","4.30605769046169","4.20894016020181","4.29860727959824","4.03854416796738","3.38664839754339","3.6066049060022","3.63101752775029","3.41889152794886","3.07219537848519","2.66754000252274","2.37736490182583","2.32794205437487","2.60448457126117","3.07808028238283","3.59901908645138","3.99567632577488","4.20025576205982","4.58370485078316","5.34780036955495","5.09683174285979","4.90544761234545","4.77990231287613","4.72555147614881","4.73424585575094","4.75331790508844","4.740542900341","4.68978213506541","4.60404353306205","4.48696236686124","4.37082783390677","4.26924093840719","4.21730247788789","4.20599505663962","4.17555469133891","4.03569366625937","4.05638198167358","4.06949426651652","4.07240832929534","4.05591606550118","4.04514455325232","4.02806914606845","3.99365093559802","3.93285444413114","3.86677216916926","3.79079825738844","3.71654460903821","3.64290816489294","3.57640585079103","3.51526838917042","3.45511134795211","3.3928664087846",
"Gibraltar","GIB","Urban population growth (annual %)","SP.URB.GROW","1.13923378151533","1.66175930765382","2.07205249631341","2.29595691381437","2.4095635163524","2.27993174909148","2.16900228188707","2.08983919224908","1.89551494303903","1.66512360631398","1.41401181757216","1.07612175709898","0.810726673339295","0.596075897345358","0.507623950106819","0.511822149428905","0.552934652191446","0.536517952524422","0.490401476554361","0.425066226303116","0.314314804915683","0.204600275973751","0.154821738905249","0.00658284510802539","-0.191078663922417","-0.389876922852627","-0.674297949419767","-0.87032751283017","-0.928856761824592","-0.704911740487169","-0.335467401178664","0.164451181367953","0.570054964890379","0.827095322106518","0.914015570503539","0.839417340206366","0.776491205053959","0.695358351560279","0.674324568386378","0.614968276780469","0.608002387688838","0.620266080441814","0.540387214127757","0.556400019132119","0.553321331240673","0.590802112342479","0.655475234816103","0.66043507651742","0.680545834932124","0.682014578820833","0.704515726753998","0.648709365655715","0.650476722168036","0.616718531913922","0.610000565422472","0.556647498332335","0.524507292562688","0.472608484888327",
"Guinea","GIN","Urban population growth (annual %)","SP.URB.GROW","5.94148132841157","5.89547407731604","5.86995656276611","5.87613050774823","5.91419574915239","5.96251453039698","6.03293279635906","6.06019530238893","5.97804746654639","5.74430879025089","5.42506672717787","5.11089088185587","4.83964076947332","4.60311284076758","4.45707362330264","4.36518443604222","4.29016517570243","4.23243224395826","4.32862982278756","4.58556731331093","4.96273858676621","5.3943040540624","5.8232753182684","5.08010461130608","3.76557193140582","3.86314729526752","3.84748253399197","3.89469602881697","4.19996303473655","4.83256713571671","5.60209660471727","6.3846789474389","6.8727972437986","6.81648750386142","6.18857928527922","5.24062412563987","4.26266192675135","3.43750335806167","2.8609474930571","2.6471118593306","2.66431199391144","2.71596184279381","2.7180139408718","2.75119164221977","2.79533119962629","2.84907284135326","2.93259286005324","3.02139637222106","3.07921777884636","3.09278885555265","3.08206161161593","3.05964151789599","3.05464427481061","3.07948455698289","3.14287939216288","3.26564932322376","3.38990021045162","3.49328178600042",
"Gambia, The","GMB","Urban population growth (annual %)","SP.URB.GROW","4.67910880481047","4.01674532809644","3.42781893815675","4.01003613507462","7.54359737068487","7.6565630367154","7.81752268612667","7.92877721553474","8.07102825073032","8.18599713420547","8.33412242273015","8.49853129720352","8.65021431647977","8.21508971342677","6.29444269622004","6.1544299443876","5.99306648772531","5.88462084570498","5.88694041335485","5.99727923744824","6.19094765875685","6.34278448765294","6.46768539203557","6.71766274531071","7.2263399914858","7.43864513915527","7.6756170469405","7.80343312929605","7.70561884587053","7.33779652033505","6.84394866054456","6.32873722259153","5.91138876967913","5.47815682636113","4.89246080579334","4.86947835438899","4.86422500771725","4.83484891354714","4.84157224093318","4.87014582972053","4.91445843177419","4.96652669788171","5.00953540426432","4.95486903738214","4.66404480258279","4.62776000335488","4.58565594615762","4.54918986193181","4.51844817612646","4.48952915860349","4.46821301490714","4.44234193454515","4.41372839177365","4.36898551315284","4.31631189478213","4.25626211493622","4.19183405175214","4.1294345936876",
"Guinea-Bissau","GNB","Urban population growth (annual %)","SP.URB.GROW","4.25347202191432","2.20496979744512","2.11627951707218","2.11940589355954","2.22757396882306","2.39178369809852","2.57350283816083","2.70970873933689","2.83337889899217","2.91324190512397","2.97663176904679","3.06450527763721","3.12970067219148","3.02455665075566","2.7118862141465","2.28333254330344","1.7752984649461","1.37432475569756","1.25940974892637","2.38571577430687","7.03644322732069","7.57412630115126","8.01752360679389","8.27652478342287","8.28022818374504","8.09091680496488","7.88803575742552","7.72034091530832","7.58271666748644","7.48003084018343","7.42430525267491","7.36388980148111","5.12599540487738","3.48381310061683","3.35331365567334","3.17493585965406","2.98464161434747","2.83225570829345","2.75635698238834","2.78181668201178","2.86933208654138","2.97473427679042","3.06904448041033","3.14704059466076","3.2062187974456","3.24715250504626","3.29076108472929","3.33327472539576","3.38316223489778","3.4313596436439","3.49071796779342","3.54045047591528","3.57902557351462","3.59018478103452","3.57304077248772","3.5352147952149","3.48793977936174","3.44358499748446",
"Equatorial Guinea","GNQ","Urban population growth (annual %)","SP.URB.GROW","5.88432885637041","3.75812654516222","1.74105886334722","1.85386246260859","2.14701255856248","2.49987194240459","2.99753796515784","3.30316694423193","3.00065915311929","1.94183242126864","0.430614259447181","-1.25698958388398","-2.72096894726985","-3.69742585255467","-3.87743585406567","-3.32486893853555","-2.61691857056616","-1.87742914839206","-0.555397386689146","1.38639467810758","3.61698941491544","5.94501730519873","7.66687156109384","8.22129249202991","10.3076144506003","9.06585119997805","7.7243295262867","6.71211784499554","6.04895670159673","5.82480201654109","5.91355888398599","6.02231508085947","6.0513327663259","6.09296955320613","6.16411378921094","7.76858123819699","7.81453175402495","7.82723830064104","7.81704656271339","7.75428754603981","7.66299101896454","7.54074092235806","7.44799770955319","7.39012187382407","7.38566675510537","7.38717466872896","7.3917815473193","7.34765060455863","7.26254948830723","7.11767407791891","6.94396575341084","6.76093818498249","6.57503885747356","5.04096018075759","4.90049600699304","4.74685285082452","4.58373179831097","4.4238787760305",
"Greece","GRC","Urban population growth (annual %)","SP.URB.GROW","1.38643421221443","1.71291716461349","2.1547873881034","1.89736547655004","1.85768068310303","1.92916832608793","2.16826623366718","2.2149873915943","2.02216084475919","1.70269815595501","1.53694939919678","1.56568674747659","1.42149455198301","1.21208904467836","1.1174217575394","1.67637510691962","2.28106115332716","2.01485566800206","2.00238371307734","1.94171048519246","1.66667420596748","1.47609973771496","0.894228982926948","0.858721777206856","0.772972073600223","0.659513492981751","0.601246212235807","0.604112463134897","0.630817573636522","0.787357497963169","1.32121233166716","1.43515881936579","0.934038998812453","0.756746028999608","0.667520559918089","0.635109319122791","0.606925096518486","0.657865750514503","0.719920109067996","0.547519474580486","0.572820545681015","0.790435678644777","0.900026595348849","0.763851549019637","0.767168289554225","0.80359672232117","0.802744715055919","0.750673416564129","0.754959746748096","0.743552267452411","0.601864644518792","0.31890146437525","-0.07867476103786","-0.270332500569186","-0.218532602651056","-0.21712848445539","0.0200565633644638","0.284596581001128",
"Grenada","GRD","Urban population growth (annual %)","SP.URB.GROW","2.43221613875785","2.15210352705469","1.88151301125678","1.60434052238802","1.37743224648294","1.15270152035204","0.918718918404275","0.697681130209352","0.507674255029863","0.402973295107808","0.266653656594116","-0.0427483934758407","-0.0493477877531975","-0.108650928459567","-0.296922127683188","-0.54333555346635","-0.88423806417421","-1.1664102036236","-1.02589471861694","-0.353484589975088","0.70572406638933","1.94725736310104","2.89387512292314","3.21328208482931","2.67569294324013","1.62723909302503","0.388431857982308","-0.614959885745094","-1.18628961448833","-1.07364174072432","-0.455694636701875","0.403101321027959","1.48360192063952","1.84577868411295","1.82114417389198","1.5602305389627","1.24232344886666","1.02643741060118","0.884313524439296","0.826520216307102","0.872134769224879","0.842728604302671","0.229351636372754","0.253312949541089","0.258099715376577","0.268260129170907","0.283734128982524","0.299074708637441","0.314275612232334","0.334676814082036","0.346879767197681","0.364260383357627","0.41316900686272","0.479882796153655","0.543016247543229","0.597312573155373","0.668708105893736","0.72839907663221",
"Greenland","GRL","Urban population growth (annual %)","SP.URB.GROW","5.62188662371454","5.77510566207032","6.42283762974459","6.4590864826243","5.67633451643616","6.48990578260843","5.41973078593449","5.39439817656967","5.43718465607257","5.22530778947104","5.03690474933031","2.65169820304155","2.63379164637745","1.76320320679163","1.3356752743594","0.521726136563836","0.519018276451653","-0.151102265602339","0.113348098711963","1.31831174287225","1.70497664022156","2.0719152064833","1.46311181146779","1.63354837570391","1.61707329635859","1.40585773214386","1.01949908515838","1.56055215886545","1.72843809132413","1.34196331836902","0.966015811712508","0.238927195821358","-0.0270197245631978","0.0720363814861869","0.788994096096252","0.785032886434486","0.424413201446583","0.334720974906827","0.331413197714465","0.153263446023511","0.329813441256315","0.571858789801961","0.758143919728567","0.570743513870947","0.550483595457193","0.378032136899694","0.0953440402753015","-0.0148253259195849","-0.0360135160498233","0.34688473380775","1.3797950037214","0.413571535602637","0.382947921390193","-0.16541916844285","-0.0289765085334987","-0.0207026479426003","0.423549976685475","0.259440906549959",
"Guatemala","GTM","Urban population growth (annual %)","SP.URB.GROW","5.04483263680347","4.99215794523201","4.95550225228846","4.9189857313569","4.68129443381415","3.80700723242747","3.80792760670988","3.79877335292563","3.77874012462521","3.74853562498863","3.70375231543779","3.668712016292","3.62594929892013","3.5782298408476","3.51334358710176","3.45326126775378","3.39254992529287","3.33713303219597","3.29970776988241","3.29306586105097","3.29960525353953","3.31253687810377","3.31484715772896","3.30772641775106","3.27770440056885","3.23309479348864","3.18813551726977","3.15141445354951","3.12949498907419","3.11664025868939","3.12132499868504","3.12650091230023","3.12909391041183","3.11825609844922","3.09491764820688","3.06342326002291","3.02703686847833","2.99443211386492","2.9883107504269","3.00270721978186","3.03416188839315","3.06471056087042","3.08808260677937","3.03863628809937","2.98513426993296","2.94550516055067","2.90331943851215","2.8677788356438","2.83691080845966","2.8073745774525","2.79068497871248","2.7673997876063","2.74409638613821","2.73958499081945","2.73003975340189","2.7209416498187","2.70436678614833","2.69147719035711",
"Guam","GUM","Urban population growth (annual %)","SP.URB.GROW","3.58620525044692","4.10932535521853","4.32129629126699","4.43430998210937","4.44723226972109","4.35653069741052","4.25305444619428","4.17686792818125","4.10492866451193","4.01239284405925","5.72524235524671","10.293541215427","9.11515116720533","8.01573623739558","7.0721343886647","6.26344021383812","5.56515464852757","4.96090564039999","4.46542509735513","4.04924989036018","3.31255069156563","1.95358729953944","1.95654631167869","1.96343875423516","1.95404833435555","1.93610715228993","1.91391640942766","1.87171118813808","1.86102992601901","1.87357073429763","2.06727471141456","2.62165615911046","2.60355713634123","2.53592645019663","2.37867575088754","2.17351480585394","1.95397812811594","1.74838506397141","1.54216450275532","1.3239542817041","1.08637414704427","0.799390086208038","0.602364093374423","0.450252071616158","0.349551223698967","0.295082070632164","0.257904785574372","0.23174825729308","0.21313680990774","0.221368494908452","0.23021112844564","0.241651334338088","0.278869829085634","0.342871851752429","0.458849464114871","0.603965965306858","0.764625322286497","0.901669276908927",
"Guyana","GUY","Urban population growth (annual %)","SP.URB.GROW","3.44985504180063","3.14453438716067","2.98347500881321","2.78901648634677","2.56027136313804","2.31165511796609","2.05948490707595","1.83018041665839","1.64534418458213","1.52527903222829","1.50284545977554","1.59975099772427","1.51663236860861","1.4645054774346","1.44291300444194","1.44207703056194","1.46435399484719","1.46277457859369","1.36542101575975","1.15527919747265","0.773628859252594","-0.100111898120481","-0.36174181259785","-0.592229064917711","-0.781430591799594","-0.921471227491734","-1.07890254805748","-1.21485319711791","-1.20025107521794","-0.97999214706328","-0.620193576344771","-0.172960812884771","0.212972271245112","0.409649785214106","0.338518391502159","0.0829856852224599","-0.231087703994157","-0.484214190155454","-0.641366555452409","-0.662065818721611","-0.568351101808123","-0.445121102907116","-0.358461700274233","-0.746170811359304","-0.889163235221018","-0.960300040267409","-1.04551775959895","-1.10154428765103","-1.08266499621813","-0.957667608012587","-0.762532565189209","-0.542613535072837","0.531548639448764","0.660237165223098","0.751666157063609","0.770667227072035","0.776005207887318","0.798615186755372",
"High income","HIC","Urban population growth (annual %)","SP.URB.GROW","","2.28748535946998","2.09126613892209","2.08536056061175","2.04862444697702","1.97748827774969","1.86744005105828","1.8163547734656","1.66620773770228","1.82532905363414","1.67099113862844","1.63257405344052","1.59811136316141","1.47158043032465","1.58434169203355","1.49074839740133","1.2334095318391","1.24225213003399","1.24516861129081","1.27391552082688","1.24858022542867","1.279032940124","1.17283541881983","1.09478662746207","1.0360058567658","1.02779358786718","1.09160875110103","1.11894803455992","1.11033671130258","1.10533294981083","1.16060762287687","1.19628178964513","0.934006605653764","1.14895081542082","1.08598890527583","1.25851634715788","1.01922769333606","0.993281399278104","0.957984195948413","0.953374683971163","0.926259324511818","1.11629388692754","1.18252819091865","1.14429599886152","1.15549616970489","1.14685911062126","1.1553735408795","1.16947168056613","1.1992810461273","1.09493438635381","1.00975523247755","0.748227395223196","0.83391226446625","0.829302000753728","0.83601534527304","0.825310427000844","0.816340661629724","0.775609052417053",
"Hong Kong SAR, China","HKG","Urban population growth (annual %)","SP.URB.GROW","4.45095795119196","3.0721711594854","4.57472734171567","3.77313196070477","2.74284167246028","2.94609610609341","1.19741656810475","2.83344495735536","2.4243835425235","1.88964363547274","2.72024963154399","2.50917510999085","2.40996240386802","3.29499016345184","3.61737249020007","2.33634866640985","1.68118702953457","1.85140386812245","2.20456206462777","5.84357929137244","3.03477678236937","2.69305738124471","1.87444173038791","1.82950201627203","1.28237198938405","1.36202129821689","2.6648974226952","3.74045085870783","2.32536320218593","1.83124847425251","0.747269786451113","1.14526821003031","0.9867846457472","1.73877112891049","2.25203043111788","1.98013277729748","4.43860779481101","0.832512854813318","0.834808807338866","0.955125814331738","0.881594075853745","0.736962668138432","0.44284682728195","-0.197404126472125","0.77991856230718","0.436871406105885","0.642270482876128","0.859633272217027","0.598238786949717","0.215353334344996","0.734446396338105","0.672543291818633","1.1039579972368","0.401982535858467","0.702370950536027","0.851197911086988","0.619366345332479","0.748222904999039",
"Honduras","HND","Urban population growth (annual %)","SP.URB.GROW","5.30962202817174","5.27349076923297","5.25218782122491","5.23569733092137","5.24940968216664","5.25388611150006","5.2776560771369","5.28719645106556","5.29512424618458","5.27568634517368","5.2595303012236","5.23626831221071","5.22111956885795","5.20621642011911","5.0460058667127","4.71945678475362","4.7343774229619","4.74076028959101","4.7403977383691","4.72787061448226","4.70348691933815","4.67677735896796","4.64942109153029","4.61855378445431","4.58624018696259","4.54356134501077","4.50370851802692","4.46425423120858","4.38410873126989","4.13209941812144","4.11166040636238","4.08786932598964","4.05993690591484","4.02338824514299","3.98965617693624","3.94942130991766","3.90347989489108","3.85628618153941","3.80821586689513","3.76267142058552","3.71334395237256","3.66099119968464","3.90525578773359","3.85599107280727","3.77941552269046","3.68612821635139","3.60185236893397","3.51598323745341","3.42988907825065","3.33623306184217","3.24895288406878","3.1558020976035","3.07412390284626","2.99836873093929","2.94460907377836","2.89353814541613","2.85027229069278","2.80363035003548",
"Heavily indebted poor countries (HIPC)","HPC","Urban population growth (annual %)","SP.URB.GROW","","5.24342778976296","5.29011269120426","5.36912136458345","5.49998970112055","5.54207967757925","5.43172109308266","5.46945127160528","5.50272260684159","5.55142725755746","5.39789796337868","5.40566158106535","5.37239424310407","5.3453967270946","5.25900606830096","5.28159205535381","5.32435843839163","5.27051472203763","5.24598289209234","4.7509934332265","4.68226198064185","4.62590882413747","4.59139713492078","4.69909902023721","4.84606256480728","5.00612056035206","4.94352830163916","4.87987555252987","4.85878506467625","4.73406205853837","4.83072204590609","4.75325899230845","4.73597229000424","4.60391127283313","4.26903234956275","4.11538925778838","3.9743559204565","3.92782508071177","3.83148293460165","3.82841550848975","3.86430321101227","4.02535433378586","4.08285257199464","4.1331309266472","4.10410726680999","4.13256778353855","4.12424367550919","3.88554327966474","4.26128675322785","4.2538032908387","4.2606761467224","4.26382840014006","4.19418492375898","4.17529627479442","4.16240885616044","4.14836846886398","4.13080533404025","4.11350519783677",
"Croatia","HRV","Urban population growth (annual %)","SP.URB.GROW","3.49963723859396","3.6579926034787","3.77586620329297","3.70534810195703","3.63245959768795","3.55475392297015","3.47916736114229","3.43029179405748","3.36009585575731","3.25615531391055","3.23341573172258","2.93198233718443","2.1115708679952","2.063491525509","1.99870554006473","1.93509765213077","1.89444647523817","1.56356709823249","2.02919364295205","1.81185128976746","1.83691901636642","1.70005984304658","1.31245724567835","1.23941096546223","1.16753487016664","1.16036215737737","1.15332395681651","1.08312894294597","1.05774267789464","0.900890514560346","0.960504668242321","-5.18930408485891","-0.442086010840565","4.17741929185364","0.658172702234536","0.850628820316626","-3.38123152290361","2.15783702549622","-1.13182464028826","1.6039116162911","-2.41957259827607","0.71557274071144","0.312689620172662","0.313592543555418","0.288193342619691","0.37734742072783","0.263798715686197","0.217741353820948","0.27331138180496","0.183463289972056","0.0496711452063256","-2.85157808256588","0.0263886946453169","0.0811490889940271","-0.0185618451682002","-0.410081982186149","-0.257731226832978","-0.705318449091098",
